id,CERTLEVP,PGMCIPAP,PGM_P034,PGM_P036,PGM_280A,PGM_280B,PGM_280C,PGM_280F,PGM_P401,STULOANS,DBTOTGRD,SCHOLARP,PREVLEVP,HLOSGRDP,GRADAGEP,GENDER2,CTZSHIPP,VISBMINP,DDIS_FL,PAR1GRD,PAR2GRD,BEF_P140,BEF_160,overqualified
5053,3.0,6.0,1.0,6.0,,2.0,2.0,1.0,6.0,1.0,9.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,5.0,0
8318,9.0,10.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,Female,1.0,2.0,1.0,1.0,9.0,3.0,3.0,0
1615,2.0,4.0,2.0,5.0,2.0,2.0,2.0,6.0,1.0,,6.0,1.0,2.0,2.0,6.0,Female,1.0,9.0,2.0,2.0,2.0,3.0,1.0,1
4582,,4.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,2.0,6.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,0
11845,3.0,9.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,6.0,0
12400,2.0,9.0,1.0,6.0,9.0,2.0,6.0,1.0,2.0,1.0,3.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0
8630,3.0,5.0,,6.0,9.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,6.0,0
9153,5.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,9.0,6.0,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1
6192,3.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,9.0,,6.0,2.0,,4.0,1.0,9.0,2.0,2.0,3.0,3.0,1.0,6.0,0
9100,2.0,6.0,1.0,6.0,2.0,,2.0,1.0,1.0,6.0,2.0,9.0,9.0,2.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,4.0,0
5911,1.0,7.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,3.0,Male,2.0,1.0,2.0,3.0,3.0,1.0,6.0,0
7085,1.0,10.0,1.0,6.0,2.0,6.0,1.0,2.0,6.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,9.0,2.0,6.0,1.0,2.0,3.0,1
6413,9.0,2.0,1.0,6.0,2.0,9.0,2.0,1.0,,6.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,6.0,0
2157,2.0,7.0,1.0,6.0,2.0,6.0,2.0,,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0
5687,1.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,9.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1
5576,3.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,6.0,1.0,6.0,9.0,2.0,3.0,3.0,Female,4.0,2.0,2.0,,9.0,1.0,6.0,1
384,1.0,10.0,1.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,3.0,0
7202,4.0,9.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,6.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,0
6626,9.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,,2.0,1.0,9.0,9.0,1.0,2.0,0
8819,,8.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,,3.0,2.0,0
9146,3.0,7.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,0
1750,1.0,5.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,,2.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,9.0,3.0,4.0,1
9084,2.0,5.0,1.0,9.0,2.0,6.0,,1.0,2.0,2.0,9.0,9.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,0
2307,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,9.0,3.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1
27,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,9.0,0.0,6.0,9.0,2.0,7.0,Female,1.0,No,1.0,1.0,1.0,1.0,4.0,0
2605,2.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,9.0,3.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1
10519,1.0,9.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,1.0,1.0,Female,4.0,2.0,2.0,3.0,9.0,3.0,4.0,1
4154,,5.0,1.0,9.0,,2.0,,2.0,1.0,2.0,6.0,6.0,6.0,2.0,1.0,1.0,9.0,1.0,2.0,2.0,2.0,3.0,1.0,0
7913,1.0,6.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,0
4334,3.0,9.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,6.0,0
5070,1.0,5.0,1.0,6.0,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,0
2197,1.0,9.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,,6.0,6.0,1.0,2.0,2.0,9.0,,2.0,1.0,1.0,3.0,2.0,0
4124,5.0,8.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,3.0,6.0,2.0,3.0,1.0,1.0,2.0,Without disability,3.0,1.0,1.0,,0
111,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,2.0,6.0,9.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,9.0,9.0,1.0,6.0,1
9210,9.0,99.0,1.0,6.0,2.0,9.0,2.0,1.0,1.0,1.0,6.0,6.0,9.0,1.0,4.0,2.0,2.0,,1.0,2.0,1.0,4.0,6.0,1
10057,9.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,6.0,9.0,9.0,3.0,2.0,9.0,9.0,2.0,9.0,9.0,9.0,99.0,0
4233,1.0,9.0,1.0,6.0,2.0,9.0,2.0,1.0,9.0,1.0,9.0,9.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,0
8035,1.0,4.0,1.0,6.0,2.0,,2.0,6.0,1.0,,9.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0
8878,1.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,9.0,2.0,0.0,6.0,3.0,9.0,3.0,1.0,1.0,2.0,2.0,9.0,3.0,1.0,6.0,1
11532,5.0,8.0,,6.0,2.0,1.0,2.0,6.0,1.0,2.0,6.0,,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,0
2468,2.0,1.0,1.0,6.0,2.0,,9.0,9.0,2.0,6.0,6.0,6.0,6.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0
1104,1.0,5.0,1.0,9.0,9.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,6.0,0
5365,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,9.0,1.0,,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,99.0,0
4686,2.0,5.0,1.0,6.0,2.0,6.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,3.0,6.0,0
4024,1.0,5.0,1.0,6.0,1.0,1.0,6.0,2.0,1.0,6.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,6.0,0
7150,2.0,8.0,9.0,6.0,2.0,2.0,2.0,1.0,1.0,,6.0,4.0,,2.0,1.0,1.0,9.0,1.0,2.0,9.0,3.0,3.0,99.0,0
8600,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,3.0,9.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,0
10290,2.0,9.0,1.0,6.0,2.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,9.0,3.0,1.0,0
894,3.0,9.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,9.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,6.0,1
8470,2.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,9.0,,0.0,,6.0,2.0,1.0,,1.0,9.0,2.0,1.0,2.0,1.0,4.0,1
4497,5.0,4.0,2.0,1.0,2.0,,2.0,1.0,2.0,6.0,,6.0,6.0,2.0,1.0,Female,,2.0,,1.0,,3.0,99.0,0
7152,2.0,4.0,1.0,6.0,,2.0,2.0,1.0,2.0,1.0,6.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,1
2792,1.0,5.0,,6.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1
784,1.0,8.0,1.0,6.0,,2.0,2.0,1.0,2.0,2.0,6.0,6.0,3.0,3.0,2.0,1.0,,1.0,2.0,9.0,9.0,,3.0,0
1222,2.0,,1.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,6.0,9.0,9.0,1.0,1.0,9.0,9.0,2.0,9.0,9.0,9.0,99.0,1
10436,2.0,2.0,1.0,,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,6.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0
340,3.0,4.0,1.0,6.0,2.0,2.0,,1.0,1.0,1.0,0.0,4.0,6.0,9.0,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,6.0,0
10100,3.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,2.0,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1
10771,2.0,9.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,6.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,0
7320,3.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,9.0,3.0,3.0,99.0,0
3578,9.0,9.0,2.0,1.0,2.0,2.0,9.0,1.0,3.0,2.0,9.0,6.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,,3.0,1.0,6.0,0
8565,1.0,5.0,1.0,6.0,,2.0,2.0,1.0,1.0,2.0,,6.0,6.0,,1.0,1.0,2.0,1.0,2.0,3.0,9.0,3.0,4.0,0
3909,1.0,99.0,1.0,6.0,2.0,9.0,2.0,1.0,1.0,2.0,6.0,6.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,6.0,0
6509,2.0,4.0,1.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,6.0,4.0,1.0,2.0,1.0,Male,1.0,2.0,1.0,3.0,1.0,4.0,5.0,1
11664,,6.0,1.0,6.0,2.0,9.0,2.0,1.0,1.0,2.0,0.0,,2.0,3.0,2.0,1.0,1.0,2.0,,3.0,6.0,3.0,6.0,1
7560,2.0,6.0,1.0,9.0,2.0,2.0,2.0,,1.0,2.0,6.0,3.0,6.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,3.0,,0
7008,3.0,,2.0,4.0,2.0,2.0,2.0,6.0,6.0,1.0,6.0,1.0,2.0,,3.0,,1.0,2.0,2.0,,1.0,1.0,6.0,1
10343,9.0,7.0,1.0,6.0,2.0,2.0,,1.0,9.0,2.0,9.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,,1.0,1.0,3.0,0
8010,2.0,8.0,1.0,6.0,2.0,2.0,9.0,6.0,2.0,2.0,6.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,3.0,2.0,0
83,2.0,4.0,,6.0,1.0,6.0,1.0,,1.0,2.0,6.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,3.0,,0
1325,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,1.0,9.0,1.0,2.0,1.0,9.0,2.0,1.0,1
4342,2.0,4.0,1.0,6.0,2.0,9.0,2.0,1.0,9.0,1.0,6.0,,6.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,0
1150,9.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,6.0,,1.0,1.0,1.0,1.0,,6.0,1.0,3.0,1.0,1
8216,1.0,5.0,1.0,6.0,2.0,2.0,,1.0,2.0,1.0,6.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,0
11652,2.0,8.0,1.0,6.0,2.0,6.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,2.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,3.0,4.0,0
794,2.0,8.0,,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,0
6706,,5.0,1.0,6.0,2.0,2.0,2.0,6.0,1.0,1.0,9.0,2.0,6.0,2.0,,1.0,2.0,1.0,1.0,,2.0,3.0,2.0,0
6745,1.0,7.0,1.0,6.0,2.0,2.0,2.0,6.0,1.0,2.0,6.0,6.0,,2.0,1.0,1.0,9.0,1.0,2.0,3.0,3.0,1.0,,0
6307,5.0,,,6.0,2.0,2.0,2.0,,2.0,1.0,6.0,6.0,6.0,2.0,1.0,1.0,,1.0,1.0,3.0,2.0,3.0,3.0,1
12322,3.0,5.0,1.0,6.0,2.0,2.0,2.0,9.0,1.0,2.0,1.0,6.0,9.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,9.0,2.0,1
296,1.0,4.0,1.0,6.0,2.0,,2.0,1.0,9.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,9.0,2.0,1.0,4.0,0
11205,1.0,10.0,1.0,6.0,9.0,9.0,9.0,9.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1
6860,2.0,2.0,9.0,6.0,2.0,,2.0,,1.0,6.0,6.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,99.0,1
7366,2.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,,1.0,6.0,1.0,9.0,2.0,1.0,1.0,3.0,,2.0,3.0,2.0,3.0,5.0,1
10619,1.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,9.0,3.0,4.0,0
4361,3.0,99.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,,2.0,1.0,1.0,5.0,6.0,1
1523,2.0,6.0,1.0,6.0,2.0,2.0,2.0,,1.0,1.0,6.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,4.0,1
473,2.0,5.0,1.0,6.0,2.0,2.0,2.0,,2.0,1.0,6.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,3.0,2.0,0
4572,3.0,6.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,0
3636,1.0,10.0,1.0,6.0,2.0,6.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1
4037,2.0,5.0,2.0,1.0,2.0,2.0,2.0,9.0,2.0,9.0,4.0,6.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,1
2596,2.0,,1.0,,2.0,6.0,2.0,1.0,1.0,2.0,9.0,,1.0,2.0,1.0,Female,1.0,2.0,2.0,3.0,2.0,3.0,6.0,1
11696,3.0,5.0,9.0,1.0,9.0,2.0,6.0,6.0,2.0,2.0,,2.0,2.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,1
2913,9.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,,2.0,6.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,0
9919,2.0,9.0,,6.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,6.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,99.0,0
6335,2.0,6.0,1.0,6.0,6.0,6.0,2.0,1.0,2.0,1.0,6.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,3.0,3.0,0
413,,5.0,1.0,6.0,2.0,2.0,2.0,1.0,3.0,6.0,6.0,9.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,6.0,0
9499,5.0,5.0,1.0,6.0,2.0,9.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1
2037,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,9.0,6.0,1.0,4.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,6.0,0
1170,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,6.0,6.0,2.0,2.0,3.0,2.0,,9.0,2.0,1.0,1.0,3.0,1.0,0
70,2.0,99.0,1.0,6.0,2.0,2.0,2.0,9.0,2.0,1.0,2.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0
11857,,,9.0,6.0,6.0,2.0,2.0,1.0,9.0,2.0,6.0,6.0,6.0,9.0,1.0,2.0,1.0,2.0,1.0,9.0,9.0,2.0,2.0,0
5898,3.0,4.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,6.0,6.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0
8194,2.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,6.0,2.0,3.0,6.0,,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0
8926,1.0,5.0,1.0,6.0,9.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,3.0,0
5007,3.0,10.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1
11581,2.0,9.0,1.0,6.0,2.0,6.0,2.0,6.0,3.0,1.0,6.0,4.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,,9.0,3.0,3.0,1
1356,3.0,10.0,1.0,6.0,1.0,,9.0,2.0,1.0,6.0,6.0,4.0,2.0,9.0,4.0,Female,1.0,2.0,1.0,6.0,1.0,1.0,6.0,0
12523,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,9.0,6.0,2.0,6.0,2.0,,2.0,,2.0,1.0,1.0,1.0,3.0,99.0,0
12105,,99.0,1.0,6.0,2.0,,2.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,,0
3906,3.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,3.0,4.0,,,2.0,1.0,1.0,1.0,3.0,6.0,0
6812,9.0,7.0,,6.0,2.0,2.0,2.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,,3.0,1
9555,3.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,0
2467,3.0,5.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,4.0,9.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,9.0,1.0,1.0,6.0,1
674,1.0,1.0,1.0,6.0,2.0,2.0,,1.0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0
3877,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,,2.0,,1.0,1.0,2.0,1.0,,2.0,1.0,4.0,0
4887,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,9.0,6.0,,2.0,2.0,3.0,2.0,1.0,2.0,2.0,6.0,1.0,3.0,6.0,0
12449,2.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,0
3156,5.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,6.0,6.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,,1.0,6.0,1
10461,,9.0,,6.0,2.0,9.0,2.0,1.0,2.0,1.0,6.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,,3.0,1.0,2.0,4.0,0
3155,2.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,6.0,2.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,,6.0,0
1952,2.0,,1.0,6.0,,2.0,2.0,1.0,2.0,2.0,6.0,6.0,6.0,2.0,1.0,2.0,9.0,1.0,2.0,3.0,9.0,3.0,,1
9690,2.0,4.0,1.0,9.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,9.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,3.0,4.0,0
5248,2.0,1.0,,6.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,6.0,0
5202,2.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0
3025,2.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,0
4138,4.0,,2.0,9.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,5.0,0
602,2.0,9.0,1.0,6.0,2.0,,9.0,1.0,2.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,0
3258,,7.0,1.0,6.0,9.0,2.0,2.0,1.0,1.0,2.0,6.0,,2.0,3.0,3.0,2.0,3.0,9.0,2.0,9.0,9.0,1.0,6.0,1
1221,1.0,8.0,1.0,6.0,2.0,6.0,2.0,1.0,2.0,2.0,,6.0,6.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1
3229,2.0,6.0,1.0,,,2.0,2.0,1.0,1.0,2.0,6.0,2.0,6.0,2.0,1.0,2.0,9.0,1.0,2.0,2.0,2.0,3.0,1.0,0
1034,2.0,9.0,1.0,6.0,2.0,2.0,9.0,9.0,1.0,2.0,9.0,6.0,1.0,2.0,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,99.0,0
4047,3.0,8.0,1.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,6.0,3.0,1.0,,9.0,1.0,2.0,1.0,1.0,4.0,2.0,1
6510,4.0,6.0,1.0,6.0,9.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1
11897,2.0,2.0,1.0,6.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,3.0,5.0,1
283,3.0,1.0,2.0,1.0,2.0,9.0,2.0,9.0,6.0,6.0,6.0,6.0,9.0,3.0,4.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,6.0,1
2227,1.0,4.0,2.0,1.0,,2.0,2.0,1.0,3.0,2.0,6.0,6.0,9.0,1.0,4.0,,2.0,2.0,2.0,1.0,1.0,1.0,4.0,0
5209,,8.0,1.0,6.0,2.0,6.0,2.0,,1.0,2.0,0.0,6.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,0
5461,1.0,10.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,6.0,,6.0,1.0,1.0,9.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,0
10914,3.0,7.0,9.0,6.0,1.0,9.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1
3663,1.0,5.0,1.0,6.0,2.0,2.0,6.0,1.0,1.0,2.0,6.0,6.0,6.0,1.0,3.0,2.0,3.0,1.0,2.0,9.0,9.0,1.0,3.0,1
3032,9.0,5.0,2.0,1.0,2.0,2.0,2.0,9.0,1.0,1.0,4.0,6.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,,2.0,1.0,6.0,1
7086,9.0,4.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,6.0,0
3431,3.0,99.0,2.0,1.0,2.0,9.0,9.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0
11629,1.0,5.0,1.0,6.0,2.0,2.0,2.0,6.0,2.0,2.0,3.0,6.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,9.0,6.0,3.0,1.0,1
8510,2.0,,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,,6.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,0
7220,2.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,3.0,0
9892,,99.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,2.0,9.0,2.0,2.0,1.0,2.0,1.0,,1.0,,6.0,0
